Client_Num,Card_Category,Annual_Fees,Week_Start_Date,Qtr,Total_Trans_Amt,Use Chip,Exp Type,Interest_Earned
716612958,Blue,140,4/6/2023,Q2,1830,Swipe ,Food,256.2
716613933,Blue,440,4/6/2023,Q2,3651,Swipe ,Entertainment,657.18
716614683,Gold,245,4/6/2023,Q2,3847,Swipe ,Fuel,692.46
716615583,Blue,425,4/6/2023,Q2,1834,Swipe ,Entertainment,220.08
716617608,Blue,125,4/6/2023,Q2,1936,Swipe ,Food,425.92
716619558,Silver,330,4/6/2023,Q2,16401,Chip ,Travel,2788.17
716620458,Blue,300,4/6/2023,Q2,2439,Swipe ,Entertainment,268.29
716624133,Blue,410,4/6/2023,Q2,1205,Swipe ,Bills,241
716625033,Blue,485,4/6/2023,Q2,2753,Chip ,Entertainment,412.95
716626008,Blue,490,4/6/2023,Q2,4243,Chip ,Bills,594.02
716628633,Blue,250,4/6/2023,Q2,4406,Swipe ,Entertainment,1145.56
716630508,Blue,250,4/6/2023,Q2,4425,Swipe ,Grocery,752.25
716631708,Blue,175,4/6/2023,Q2,4027,Chip ,Entertainment,1006.75
716632758,Blue,390,4/6/2023,Q2,1295,Swipe ,Travel,90.65
716635758,Blue,300,4/6/2023,Q2,4345,Chip ,Fuel,391.05
716636808,Blue,150,4/6/2023,Q2,3572,Swipe ,Bills,893
716639058,Blue,345,4/6/2023,Q2,3278,Chip ,Entertainment,491.7
716641983,Blue,190,4/6/2023,Q2,4835,Chip ,Entertainment,1015.35
716643033,Blue,450,4/6/2023,Q2,2981,Swipe ,Food,268.29
716644008,Silver,355,4/6/2023,Q2,9931,Chip ,Travel,2085.51
716645883,Blue,175,4/6/2023,Q2,4297,Swipe ,Fuel,558.61
716647983,Blue,375,4/6/2023,Q2,1574,Swipe ,Bills,173.14
716653758,Blue,300,4/6/2023,Q2,4226,Chip ,Fuel,1098.76
716654808,Blue,455,4/6/2023,Q2,2084,Chip ,Fuel,541.84
716655858,Blue,300,4/6/2023,Q2,14036,Online ,Grocery,4070.44
716657058,Blue,340,4/6/2023,Q2,1566,Swipe ,Bills,297.54
716660583,Blue,95,4/6/2023,Q2,3696,Swipe ,Grocery,739.2
716662683,Blue,100,4/6/2023,Q2,5069,Swipe ,Food,1470.01
716663808,Silver,495,4/6/2023,Q2,15443,Chip ,Fuel,2162.02
716666133,Blue,225,4/6/2023,Q2,4657,Swipe ,Grocery,1303.96
716668308,Blue,300,11/6/2023,Q2,3151,Swipe ,Bills,630.2
716669658,Blue,245,11/6/2023,Q2,2760,Chip ,Food,276
716670783,Blue,465,11/6/2023,Q2,4776,Swipe ,Bills,668.64
716671983,Blue,445,11/6/2023,Q2,4141,Chip ,Fuel,1200.89
716673258,Blue,480,11/6/2023,Q2,3977,Online ,Bills,1073.79
716675358,Blue,355,11/6/2023,Q2,4607,Swipe ,Grocery,1289.96
716680983,Blue,285,11/6/2023,Q2,4924,Chip ,Grocery,1132.52
716682258,Blue,250,11/6/2023,Q2,3650,Swipe ,Travel,438
716685033,Blue,395,11/6/2023,Q2,5344,Swipe ,Entertainment,1389.44
716686158,Blue,420,11/6/2023,Q2,1621,Swipe ,Bills,421.46
716688183,Blue,425,11/6/2023,Q2,2878,Swipe ,Grocery,661.94
716689383,Blue,340,11/6/2023,Q2,3964,Swipe ,Bills,396.4
716691783,Blue,325,11/6/2023,Q2,7689,Swipe ,Food,2152.92
716692683,Blue,200,11/6/2023,Q2,2318,Swipe ,Entertainment,602.68
716694108,Blue,225,11/6/2023,Q2,2682,Swipe ,Grocery,509.58
716695533,Blue,175,11/6/2023,Q2,3875,Online ,Grocery,891.25
716697708,Blue,340,11/6/2023,Q2,3121,Swipe ,Grocery,811.46
716698608,Blue,270,11/6/2023,Q2,4441,Swipe ,Bills,1243.48
716702358,Blue,385,11/6/2023,Q2,4048,Chip ,Entertainment,283.36
716704158,Blue,225,11/6/2023,Q2,8087,Swipe ,Grocery,970.44
716705433,Silver,100,11/6/2023,Q2,4182,Swipe ,Fuel,585.48
716708583,Blue,125,11/6/2023,Q2,7667,Chip ,Travel,690.03
716709858,Blue,300,11/6/2023,Q2,2721,Swipe ,Fuel,326.52
716711433,Blue,325,11/6/2023,Q2,2270,Online ,Entertainment,499.4
716713533,Blue,100,11/6/2023,Q2,3393,Swipe ,Fuel,916.11
716714733,Blue,375,11/6/2023,Q2,3642,Chip ,Food,728.4
716716083,Blue,400,11/6/2023,Q2,4578,Chip ,Fuel,1144.5
716717733,Blue,245,11/6/2023,Q2,8918,Chip ,Fuel,891.8
716721483,Blue,110,11/6/2023,Q2,8696,Chip ,Travel,695.68
716723658,Blue,150,11/6/2023,Q2,13625,Swipe ,Entertainment,817.5
716725008,Blue,400,11/6/2023,Q2,7886,Swipe ,Food,946.32
716726058,Blue,245,11/6/2023,Q2,4609,Swipe ,Food,875.71
716727258,Blue,200,11/6/2023,Q2,4435,Chip ,Bills,1241.8
716728233,Blue,150,11/6/2023,Q2,14178,Chip ,Bills,2410.26
716732958,Blue,395,11/6/2023,Q2,7925,Swipe ,Food,792.5
716733933,Blue,175,11/6/2023,Q2,5051,Swipe ,Fuel,707.14
716736858,Blue,100,11/6/2023,Q2,3774,Chip ,Travel,226.44
716739258,Blue,250,11/6/2023,Q2,3932,Swipe ,Travel,471.84
716741508,Blue,100,11/6/2023,Q2,4460,Swipe ,Grocery,535.2
716742483,Blue,355,11/6/2023,Q2,7525,Swipe ,Food,1730.75
716745408,Blue,355,11/6/2023,Q2,7803,Swipe ,Bills,1092.42
716747283,Blue,200,11/6/2023,Q2,5059,Chip ,Bills,758.85
716748483,Platinum,100,11/6/2023,Q2,16208,Chip ,Food,2107.04
716750358,Blue,220,11/6/2023,Q2,3483,Swipe ,Food,592.11
716751858,Blue,450,11/6/2023,Q2,2597,Swipe ,Grocery,311.64
716753058,Blue,140,11/6/2023,Q2,4813,Swipe ,Bills,1155.12
716754783,Blue,355,11/6/2023,Q2,2229,Swipe ,Entertainment,222.9
716756133,Blue,175,11/6/2023,Q2,5079,Swipe ,Food,1117.38
716757033,Blue,175,11/6/2023,Q2,3045,Swipe ,Entertainment,426.3
716758008,Blue,405,11/6/2023,Q2,4813,Swipe ,Entertainment,336.91
716758908,Blue,245,11/6/2023,Q2,4492,Chip ,Fuel,1078.08
716761308,Blue,175,11/6/2023,Q2,5199,Swipe ,Bills,311.94
716762733,Blue,200,11/6/2023,Q2,8300,Swipe ,Entertainment,2324
716766033,Blue,275,11/6/2023,Q2,4439,Swipe ,Grocery,887.8
716768808,Blue,250,11/6/2023,Q2,1591,Swipe ,Fuel,111.37
716769783,Blue,475,11/6/2023,Q2,3943,Chip ,Fuel,630.88
716773533,Blue,385,11/6/2023,Q2,1712,Swipe ,Entertainment,222.56
716780283,Blue,455,11/6/2023,Q2,4050,Swipe ,Grocery,688.5
716782758,Blue,250,11/6/2023,Q2,2013,Chip ,Bills,563.64
716786808,Blue,175,11/6/2023,Q2,3838,Swipe ,Bills,921.12
716790633,Blue,370,11/6/2023,Q2,1789,Swipe ,Food,214.68
716791908,Blue,100,11/6/2023,Q2,4480,Swipe ,Entertainment,1075.2
716793108,Blue,490,11/6/2023,Q2,2334,Swipe ,Bills,466.8
716797758,Blue,405,11/6/2023,Q2,1670,Swipe ,Fuel,467.6
716800908,Blue,150,11/6/2023,Q2,2496,Swipe ,Bills,599.04
716804283,Blue,380,11/6/2023,Q2,1270,Swipe ,Bills,76.2
716805408,Blue,375,11/6/2023,Q2,4511,Swipe ,Bills,496.21
716806383,Blue,380,11/6/2023,Q2,9042,Swipe ,Grocery,1537.14
716811483,Blue,250,11/6/2023,Q2,1859,Swipe ,Bills,464.75
716815308,Blue,405,11/6/2023,Q2,3942,Swipe ,Bills,630.72
716816583,Blue,410,11/6/2023,Q2,14463,Chip ,Bills,1157.04
716819958,Blue,455,11/6/2023,Q2,1661,Swipe ,Bills,149.49
716822583,Blue,125,11/6/2023,Q2,3648,Chip ,Entertainment,693.12
716823408,Blue,125,11/6/2023,Q2,2278,Swipe ,Bills,364.48
716825808,Blue,125,11/6/2023,Q2,4063,Swipe ,Fuel,446.93
716829483,Blue,225,11/6/2023,Q2,1988,Swipe ,Bills,278.32
716831508,Blue,125,11/6/2023,Q2,3492,Chip ,Bills,768.24
716832858,Blue,200,11/6/2023,Q2,7412,Chip ,Fuel,1853
716835033,Blue,470,11/6/2023,Q2,1836,Swipe ,Entertainment,330.48
716836308,Silver,150,11/6/2023,Q2,14791,Chip ,Travel,3845.66
716837508,Blue,125,11/6/2023,Q2,8695,Online ,Bills,695.6
716838633,Blue,355,11/6/2023,Q2,4869,Swipe ,Bills,389.52
716839983,Blue,455,11/6/2023,Q2,4520,Swipe ,Grocery,813.6
716841783,Blue,220,11/6/2023,Q2,5080,Chip ,Bills,355.6
716842908,Blue,250,11/6/2023,Q2,4986,Chip ,Bills,1096.92
716850558,Gold,175,11/6/2023,Q2,15279,Chip ,Bills,2597.43
716851908,Blue,250,11/6/2023,Q2,4784,Swipe ,Bills,430.56
716853258,Blue,470,11/6/2023,Q2,4253,Swipe ,Food,1020.72
716855058,Blue,335,11/6/2023,Q2,2557,Chip ,Fuel,281.27
716856408,Blue,365,11/6/2023,Q2,2392,Chip ,Fuel,382.72
716858433,Blue,470,11/6/2023,Q2,5372,Swipe ,Grocery,322.32
716860233,Blue,300,11/6/2023,Q2,4124,Swipe ,Entertainment,783.56
716863458,Silver,415,11/6/2023,Q2,8570,Swipe ,Food,1456.9
716864733,Silver,175,11/6/2023,Q2,1805,Swipe ,Bills,361
716866308,Blue,380,11/6/2023,Q2,1872,Swipe ,Fuel,262.08
716869458,Blue,200,11/6/2023,Q2,2251,Swipe ,Bills,607.77
716870583,Blue,300,11/6/2023,Q2,2853,Swipe ,Entertainment,599.13
716871633,Blue,245,11/6/2023,Q2,7222,Swipe ,Grocery,1299.96
716873733,Blue,465,11/6/2023,Q2,2639,Chip ,Entertainment,580.58
716875083,Blue,195,11/6/2023,Q2,2351,Swipe ,Grocery,282.12
716877258,Blue,270,11/6/2023,Q2,4641,Chip ,Grocery,371.28
716878533,Blue,100,11/6/2023,Q2,1425,Swipe ,Bills,199.5
716881683,Blue,270,11/6/2023,Q2,5567,Swipe ,Bills,389.69
716882658,Blue,430,11/6/2023,Q2,2141,Swipe ,Entertainment,363.97
716890533,Blue,445,11/6/2023,Q2,5377,Chip ,Fuel,1398.02
716891583,Blue,150,11/6/2023,Q2,4537,Swipe ,Grocery,1315.73
716893683,Blue,435,11/6/2023,Q2,6009,Chip ,Travel,1442.16
716894658,Platinum,455,11/6/2023,Q2,16824,Online ,Travel,2691.84
716896833,Blue,500,11/6/2023,Q2,1976,Swipe ,Entertainment,434.72
716899233,Gold,355,11/6/2023,Q2,4542,Chip ,Grocery,1044.66
716900433,Blue,250,11/6/2023,Q2,2384,Swipe ,Entertainment,500.64
716901858,Blue,95,11/6/2023,Q2,3691,Online ,Bills,332.19
716905158,Blue,395,11/6/2023,Q2,3904,Chip ,Food,663.68
716908158,Blue,445,11/6/2023,Q2,3299,Swipe ,Bills,494.85
716909283,Blue,140,11/6/2023,Q2,3280,Swipe ,Fuel,328
716911608,Blue,480,11/6/2023,Q2,3816,Online ,Bills,381.6
716915133,Blue,220,11/6/2023,Q2,4397,Chip ,Grocery,1275.13
716918508,Blue,440,11/6/2023,Q2,1602,Swipe ,Bills,432.54
716919633,Blue,420,11/6/2023,Q2,4450,Swipe ,Food,1068
716920908,Blue,110,11/6/2023,Q2,1922,Swipe ,Bills,403.62
716922633,Blue,455,11/6/2023,Q2,2600,Swipe ,Bills,650
716924058,Blue,195,11/6/2023,Q2,1417,Swipe ,Bills,269.23
716924958,Blue,175,11/6/2023,Q2,2288,Chip ,Bills,274.56
716926758,Blue,460,11/6/2023,Q2,4268,Swipe ,Fuel,981.64
716929233,Blue,175,11/6/2023,Q2,5235,Chip ,Grocery,994.65
716930133,Blue,125,11/6/2023,Q2,4594,Swipe ,Food,505.34
716931183,Blue,175,11/6/2023,Q2,4296,Chip ,Bills,300.72
716932308,Blue,250,11/6/2023,Q2,4460,Chip ,Grocery,892
716933283,Gold,390,11/6/2023,Q2,14738,Chip ,Entertainment,2210.7
716934333,Blue,175,11/6/2023,Q2,3556,Swipe ,Bills,320.04
716938383,Blue,125,11/6/2023,Q2,3811,Swipe ,Fuel,1028.97
716939358,Blue,125,11/6/2023,Q2,4632,Online ,Entertainment,1111.68
716944983,Blue,125,11/6/2023,Q2,1658,Swipe ,Bills,99.48
716947083,Blue,245,11/6/2023,Q2,14593,Swipe ,Bills,1313.37
716948283,Blue,95,11/6/2023,Q2,3497,Swipe ,Entertainment,874.25
716950758,Blue,220,11/6/2023,Q2,1657,Swipe ,Grocery,231.98
716951658,Blue,250,11/6/2023,Q2,4281,Swipe ,Fuel,1070.25
716953083,Blue,270,11/6/2023,Q2,4228,Swipe ,Bills,930.16
716955783,Blue,400,11/6/2023,Q2,4418,Chip ,Bills,1281.22
716959833,Blue,430,11/6/2023,Q2,3973,Swipe ,Fuel,953.52
716961033,Blue,405,11/6/2023,Q2,3630,Swipe ,Travel,834.9
716961933,Blue,285,11/6/2023,Q2,4262,Chip ,Entertainment,298.34
716963283,Blue,100,11/6/2023,Q2,2751,Swipe ,Bills,330.12
716966808,Blue,175,11/6/2023,Q2,1497,Swipe ,Bills,299.4
716968683,Blue,430,11/6/2023,Q2,5157,Swipe ,Entertainment,567.27
716971833,Blue,475,11/6/2023,Q2,4496,Swipe ,Fuel,719.36
716973333,Blue,390,11/6/2023,Q2,5080,Swipe ,Fuel,1473.2
716974383,Blue,175,11/6/2023,Q2,1911,Online ,Grocery,305.76
716975583,Blue,200,11/6/2023,Q2,4406,Swipe ,Grocery,1277.74
716977758,Blue,430,11/6/2023,Q2,1913,Swipe ,Grocery,172.17
716979183,Gold,345,11/6/2023,Q2,15527,Swipe ,Bills,4502.83
716981358,Blue,355,11/6/2023,Q2,4858,Chip ,Grocery,485.8
716982483,Blue,405,11/6/2023,Q2,4497,Chip ,Food,1169.22
716984658,Blue,490,11/6/2023,Q2,1106,Swipe ,Bills,210.14
716986458,Blue,110,11/6/2023,Q2,7605,Swipe ,Bills,988.65
716987358,Blue,465,11/6/2023,Q2,5660,Online ,Entertainment,339.6
716988633,Blue,200,11/6/2023,Q2,1476,Swipe ,Bills,162.36
716989683,Blue,275,11/6/2023,Q2,3331,Chip ,Fuel,599.58
716990883,Blue,425,11/6/2023,Q2,15260,Chip ,Travel,915.6
716991933,Blue,280,11/6/2023,Q2,820,Swipe ,Fuel,139.4
716993058,Blue,300,11/6/2023,Q2,4291,Swipe ,Entertainment,944.02
716995083,Blue,100,11/6/2023,Q2,4218,Chip ,Entertainment,632.7
716996583,Blue,360,11/6/2023,Q2,1734,Swipe ,Bills,277.44
716998608,Blue,490,11/6/2023,Q2,1843,Swipe ,Entertainment,184.3
716999883,Blue,300,11/6/2023,Q2,1405,Swipe ,Bills,112.4
717000858,Blue,450,11/6/2023,Q2,2274,Online ,Bills,613.98
717001908,Blue,100,11/6/2023,Q2,2874,Online ,Fuel,747.24
717004533,Blue,325,11/6/2023,Q2,4544,Swipe ,Food,636.16
717006333,Blue,190,11/6/2023,Q2,1935,Swipe ,Bills,561.15
717007458,Blue,300,11/6/2023,Q2,3256,Swipe ,Entertainment,293.04
717008358,Blue,420,11/6/2023,Q2,7919,Swipe ,Travel,791.9
717011958,Blue,200,11/6/2023,Q2,4494,Swipe ,Fuel,1258.32
717013383,Blue,335,11/6/2023,Q2,2866,Swipe ,Travel,257.94
717015333,Blue,415,11/6/2023,Q2,3974,Swipe ,Fuel,993.5
717016833,Blue,355,11/6/2023,Q2,4282,Chip ,Fuel,856.4
717017808,Blue,250,11/6/2023,Q2,4693,Swipe ,Fuel,563.16
717022533,Blue,200,11/6/2023,Q2,4088,Swipe ,Bills,1185.52
717023508,Blue,200,11/6/2023,Q2,4883,Chip ,Travel,732.45
717026658,Blue,365,11/6/2023,Q2,2866,Swipe ,Entertainment,716.5
717028158,Blue,140,11/6/2023,Q2,2649,Swipe ,Bills,715.23
717030633,Blue,300,11/6/2023,Q2,3034,Swipe ,Entertainment,758.5
717035283,Blue,195,11/6/2023,Q2,2216,Online ,Bills,288.08
717036408,Blue,275,11/6/2023,Q2,4560,Chip ,Entertainment,820.8
717038733,Blue,125,11/6/2023,Q2,1324,Swipe ,Travel,158.88
717042333,Blue,390,11/6/2023,Q2,2836,Swipe ,Bills,737.36
717045033,Blue,295,11/6/2023,Q2,4677,Chip ,Entertainment,280.62
717047583,Blue,100,11/6/2023,Q2,8912,Swipe ,Food,534.72
717049533,Blue,100,11/6/2023,Q2,1438,Swipe ,Bills,201.32
717050883,Blue,250,11/6/2023,Q2,4183,Chip ,Entertainment,1045.75
717052158,Blue,370,11/6/2023,Q2,3492,Swipe ,Bills,1012.68
717060858,Blue,300,11/6/2023,Q2,8123,Chip ,Food,1380.91
717066408,Blue,420,11/6/2023,Q2,2540,Online ,Grocery,431.8
717069033,Blue,250,11/6/2023,Q2,4778,Swipe ,Food,668.92
717072108,Blue,435,11/6/2023,Q2,2571,Swipe ,Food,668.46
717073308,Blue,190,11/6/2023,Q2,4804,Chip ,Grocery,1249.04
717074283,Blue,270,18-06-2023,Q2,2566,Chip ,Fuel,667.16
717076458,Blue,95,18-06-2023,Q2,14955,Swipe ,Bills,4037.85
717078933,Blue,295,18-06-2023,Q2,4256,Chip ,Entertainment,936.32
717081483,Silver,125,18-06-2023,Q2,16606,Chip ,Travel,4483.62
717084708,Blue,385,18-06-2023,Q2,3802,Chip ,Entertainment,1064.56
717085983,Blue,125,18-06-2023,Q2,4312,Swipe ,Entertainment,431.2
717087858,Blue,200,18-06-2023,Q2,4253,Swipe ,Food,467.83
717090183,Blue,300,18-06-2023,Q2,2117,Swipe ,Bills,338.72
717091533,Blue,200,18-06-2023,Q2,4253,Chip ,Grocery,467.83
717093858,Blue,335,18-06-2023,Q2,3664,Chip ,Fuel,439.68
717094758,Blue,295,18-06-2023,Q2,4453,Chip ,Bills,846.07
717095733,Blue,300,18-06-2023,Q2,4284,Online ,Fuel,428.4
717096858,Blue,345,18-06-2023,Q2,4828,Swipe ,Grocery,1062.16
717098208,Blue,445,18-06-2023,Q2,1961,Swipe ,Entertainment,156.88
717099408,Blue,345,18-06-2023,Q2,4583,Chip ,Entertainment,916.6
717100833,Blue,385,18-06-2023,Q2,1401,Swipe ,Food,126.09
717103758,Blue,325,18-06-2023,Q2,2616,Online ,Travel,313.92
717105258,Blue,475,18-06-2023,Q2,2181,Swipe ,Fuel,196.29
717107808,Blue,125,18-06-2023,Q2,4600,Swipe ,Grocery,1150
717109983,Blue,175,18-06-2023,Q2,7768,Swipe ,Fuel,2252.72
717112533,Blue,285,18-06-2023,Q2,4058,Chip ,Entertainment,689.86
717114708,Blue,245,18-06-2023,Q2,4414,Swipe ,Bills,750.38
717121758,Blue,275,18-06-2023,Q2,4627,Swipe ,Fuel,555.24
717123858,Blue,365,18-06-2023,Q2,4045,Chip ,Fuel,849.45
717124983,Blue,480,18-06-2023,Q2,1459,Swipe ,Grocery,116.72
717125958,Blue,415,18-06-2023,Q2,4747,Swipe ,Grocery,949.4
717127083,Blue,360,18-06-2023,Q2,2076,Online ,Bills,539.76
717128283,Blue,225,18-06-2023,Q2,2305,Swipe ,Grocery,184.4
717129333,Blue,380,18-06-2023,Q2,4434,Chip ,Bills,1019.82
717130383,Blue,100,18-06-2023,Q2,1386,Swipe ,Grocery,304.92
717131283,Blue,125,18-06-2023,Q2,4712,Chip ,Fuel,376.96
717132633,Blue,295,18-06-2023,Q2,3066,Swipe ,Entertainment,459.9
717134058,Blue,250,18-06-2023,Q2,4028,Swipe ,Fuel,241.68
717135333,Blue,280,18-06-2023,Q2,13204,Chip ,Bills,792.24
717136533,Blue,285,18-06-2023,Q2,4883,Swipe ,Entertainment,1171.92
717138558,Blue,465,18-06-2023,Q2,1813,Swipe ,Bills,126.91
717139608,Blue,300,18-06-2023,Q2,4635,Chip ,Bills,1112.4
717140733,Blue,150,18-06-2023,Q2,9065,Swipe ,Fuel,1269.1
717141858,Blue,285,18-06-2023,Q2,3151,Swipe ,Entertainment,598.69
717146208,Blue,125,18-06-2023,Q2,2828,Swipe ,Grocery,452.48
717147708,Blue,455,18-06-2023,Q2,4250,Swipe ,Food,552.5
717151383,Blue,125,18-06-2023,Q2,3616,Swipe ,Grocery,1012.48
717159858,Blue,270,18-06-2023,Q2,2319,Swipe ,Bills,185.52
717166383,Blue,325,18-06-2023,Q2,5097,Swipe ,Bills,1478.13
717167283,Blue,270,18-06-2023,Q2,1846,Swipe ,Bills,424.58
717171408,Blue,200,18-06-2023,Q2,2021,Swipe ,Travel,222.31
717172308,Blue,425,18-06-2023,Q2,1731,Chip ,Grocery,294.27
717173358,Blue,245,18-06-2023,Q2,14418,Swipe ,Food,1297.62
717174558,Blue,225,18-06-2023,Q2,7733,Swipe ,Travel,2242.57
717176508,Blue,200,18-06-2023,Q2,4171,Online ,Grocery,333.68
717177783,Silver,125,18-06-2023,Q2,15549,Swipe ,Fuel,3109.8
717179508,Blue,345,18-06-2023,Q2,4011,Chip ,Grocery,922.53
717180633,Blue,460,18-06-2023,Q2,1704,Swipe ,Entertainment,255.6
717181833,Silver,125,18-06-2023,Q2,3768,Swipe ,Fuel,226.08
717182883,Blue,430,18-06-2023,Q2,4169,Swipe ,Fuel,333.52
717185658,Blue,365,18-06-2023,Q2,8531,Chip ,Travel,511.86
717189183,Blue,150,18-06-2023,Q2,2665,Swipe ,Entertainment,559.65
717190533,Blue,330,18-06-2023,Q2,1282,Swipe ,Entertainment,115.38
717192933,Blue,480,18-06-2023,Q2,1576,Swipe ,Bills,441.28
717195933,Blue,190,18-06-2023,Q2,2431,Chip ,Entertainment,340.34
717198633,Blue,295,18-06-2023,Q2,2556,Swipe ,Bills,664.56
717200508,Blue,175,18-06-2023,Q2,4734,Chip ,Entertainment,1230.84
717202083,Blue,360,18-06-2023,Q2,2619,Chip ,Grocery,471.42
717202908,Blue,345,18-06-2023,Q2,4270,Chip ,Fuel,1238.3
717203958,Blue,450,18-06-2023,Q2,1842,Online ,Fuel,221.04
717206508,Blue,245,18-06-2023,Q2,1543,Swipe ,Entertainment,123.44
717207408,Blue,150,18-06-2023,Q2,2995,Swipe ,Bills,329.45
717208833,Blue,440,18-06-2023,Q2,2703,Swipe ,Entertainment,324.36
717211608,Blue,125,18-06-2023,Q2,4776,Swipe ,Bills,477.6
717212958,Blue,455,18-06-2023,Q2,3153,Chip ,Entertainment,315.3
717214158,Blue,320,18-06-2023,Q2,15475,Chip ,Travel,2011.75
717217983,Blue,450,18-06-2023,Q2,5409,Swipe ,Food,432.72
717219933,Blue,250,18-06-2023,Q2,1930,Swipe ,Entertainment,559.7
717222033,Blue,470,18-06-2023,Q2,4272,Swipe ,Entertainment,1068
717225258,Blue,330,18-06-2023,Q2,2383,Swipe ,Bills,524.26
717229158,Blue,430,18-06-2023,Q2,1893,Swipe ,Travel,492.18
717231558,Blue,465,18-06-2023,Q2,4851,Swipe ,Bills,1067.22
717233058,Blue,175,18-06-2023,Q2,1524,Swipe ,Bills,167.64
717234183,Blue,140,18-06-2023,Q2,1718,Swipe ,Bills,292.06
717237708,Blue,150,18-06-2023,Q2,3982,Swipe ,Grocery,995.5
717239133,Blue,445,18-06-2023,Q2,3939,Swipe ,Bills,669.63
717241233,Blue,400,18-06-2023,Q2,14112,Chip ,Travel,1693.44
717242058,Blue,100,18-06-2023,Q2,2134,Swipe ,Grocery,298.76
717244683,Blue,250,18-06-2023,Q2,7409,Swipe ,Food,3778.16
717247383,Blue,195,18-06-2023,Q2,4789,Swipe ,Food,1053.58
717248583,Silver,300,18-06-2023,Q2,7849,Swipe ,Fuel,2276.21
717249783,Blue,470,18-06-2023,Q2,1931,Swipe ,Travel,308.96
717251508,Blue,245,18-06-2023,Q2,14127,Chip ,Travel,847.62
717252483,Blue,150,18-06-2023,Q2,2196,Swipe ,Fuel,241.56
717255333,Blue,490,18-06-2023,Q2,2729,Swipe ,Food,709.54
717257658,Blue,390,18-06-2023,Q2,7971,Swipe ,Entertainment,1594.2
717260058,Blue,360,18-06-2023,Q2,1573,Swipe ,Entertainment,314.6
717261708,Blue,125,18-06-2023,Q2,1548,Swipe ,Bills,417.96
717262833,Blue,200,18-06-2023,Q2,4345,Swipe ,Fuel,695.2
717265983,Blue,175,18-06-2023,Q2,3749,Swipe ,Grocery,562.35
717267108,Blue,100,18-06-2023,Q2,2061,Swipe ,Entertainment,144.27
717268458,Blue,395,18-06-2023,Q2,1952,Online ,Bills,527.04
717271983,Silver,100,18-06-2023,Q2,3261,Swipe ,Bills,521.76
717273333,Blue,325,18-06-2023,Q2,4575,Swipe ,Entertainment,366
717276708,Blue,390,18-06-2023,Q2,1470,Swipe ,Bills,396.9
717277833,Blue,280,18-06-2023,Q2,2294,Swipe ,Bills,550.56
717278808,Blue,370,18-06-2023,Q2,3511,Swipe ,Bills,280.88
717280158,Blue,300,18-06-2023,Q2,3332,Swipe ,Bills,266.56
717281658,Blue,150,18-06-2023,Q2,3953,Chip ,Food,395.3
717283008,Blue,300,18-06-2023,Q2,15225,Swipe ,Fuel,3197.25
717284133,Blue,490,18-06-2023,Q2,4520,Swipe ,Bills,1265.6
717287883,Blue,125,18-06-2023,Q2,1532,Swipe ,Bills,245.12
717291333,Blue,125,18-06-2023,Q2,15110,Chip ,Grocery,3626.4
717292758,Blue,415,18-06-2023,Q2,1161,Swipe ,Bills,92.88
717295683,Blue,200,18-06-2023,Q2,1546,Swipe ,Bills,216.44
717296808,Blue,460,18-06-2023,Q2,1661,Swipe ,Travel,465.08
717297708,Blue,290,18-06-2023,Q2,4439,Chip ,Grocery,887.8
717299958,Blue,325,18-06-2023,Q2,4185,Chip ,Bills,585.9
717301908,Blue,125,18-06-2023,Q2,1973,Swipe ,Fuel,572.17
717307158,Blue,465,18-06-2023,Q2,5331,Swipe ,Bills,746.34
717308433,Blue,415,18-06-2023,Q2,2253,Chip ,Travel,315.42
717310458,Blue,325,18-06-2023,Q2,2960,Swipe ,Food,562.4
717316008,Blue,340,18-06-2023,Q2,14977,Chip ,Entertainment,2246.55
717321783,Blue,280,18-06-2023,Q2,1617,Swipe ,Bills,97.02
717322833,Blue,415,18-06-2023,Q2,1578,Swipe ,Bills,142.02
717324183,Silver,390,18-06-2023,Q2,14769,Chip ,Travel,3987.63
717325158,Blue,300,18-06-2023,Q2,4474,Online ,Bills,1297.46
717327783,Blue,200,18-06-2023,Q2,2760,Online ,Fuel,717.6
717331758,Blue,200,18-06-2023,Q2,4228,Swipe ,Grocery,549.64
717332733,Silver,250,18-06-2023,Q2,2851,Swipe ,Grocery,513.18
717334233,Blue,280,18-06-2023,Q2,4804,Swipe ,Fuel,1008.84
717336408,Blue,300,18-06-2023,Q2,2452,Chip ,Fuel,686.56
717338733,Blue,360,18-06-2023,Q2,2801,Swipe ,Bills,476.17
717340608,Gold,100,18-06-2023,Q2,7703,Swipe ,Entertainment,539.21
717343833,Blue,480,18-06-2023,Q2,4518,Swipe ,Bills,948.78
717346833,Blue,95,18-06-2023,Q2,3764,Swipe ,Food,263.48
717348258,Blue,285,18-06-2023,Q2,2502,Swipe ,Entertainment,225.18
717353433,Blue,110,18-06-2023,Q2,13015,Swipe ,Fuel,3123.6
717354558,Blue,415,18-06-2023,Q2,683,Swipe ,Bills,81.96
717355533,Blue,395,18-06-2023,Q2,13759,Chip ,Fuel,825.54
717358158,Blue,465,18-06-2023,Q2,3215,Swipe ,Grocery,803.75
717359208,Blue,175,18-06-2023,Q2,4037,Swipe ,Grocery,1009.25
717364458,Blue,190,18-06-2023,Q2,2053,Swipe ,Bills,225.83
